test_case,n,N,alpha,algorithm,search_worst,search_average,usearch_worst,usearch_average,set_key_worst,set_key_average,delete_key_worst,delete_key_average,set_all_worst,set_all_average,delete_all_worst,delete_all_average
test_2_10.txt,1024,341,3,Linear,38,2.4362,50,8.35612,50,8.13184,50,12.137,1752,17.3994,41,4.33008
test_2_10.txt,1024,341,3,Cuckoo,2,1.44694,2,2,15,3.82324,2,1.45801,2477,8.62012,2,1.49121
test_2_10.txt,1024,341,3,Coalesced,5,1.43392,5,1.33529,539,67.0449,6,1.73796,13,3.19531,8,1.80273
test_2_10.txt,1024,292,3.5,Chained,12,3.74023,12,4.60059,13,5.52279,13,4.84408,12,3.75293,9,3.83496
test_2_10.txt,1024,292,3.5,Linear,83,3.68229,97,19.3887,97,19.3617,97,24.6709,1468,20.9053,95,6.16016
test_2_10.txt,1024,292,3.5,Cuckoo,2,1.46973,2,2,27,4.55208,2,1.4528,2115,8.13477,2,1.48145
test_2_10.txt,1024,292,3.5,Coalesced,10,1.54036,10,1.60026,779,137.206,11,1.82878,16,3.30566,12,2
test_2_10.txt,1024,256,4,Chained,14,4.01367,14,5.03646,15,6.03906,15,5.21029,14,4.06348,11,4.03516
test_2_10.txt,1024,256,4,Linear,1005,26.7165,1024,1024,1024,517.654,1952,1055.82,1221,37.7852,1027,33.2207
test_2_10.txt,1024,256,4,Cuckoo,2,1.48079,2,2,30,5.35026,2,1.46387,2035,7.98535,2,1.5
test_2_10.txt,1024,256,4,Coalesced,4,1.27799,7,1.15072,250,12.7881,5,1.47559,21,3.56348,6,1.52734
test_2_11.txt,2048,20480,0.1,Chained,4,2.05859,4,1.10107,5,2.10059,5,3.0568,4,2.05518,4,3.02441
test_2_11.txt,2048,20480,0.1,Linear,5,1.0638,7,1.12402,5,1.11621,7,2.22266,5,1.06055,6,2.11328
test_2_11.txt,2048,20480,0.1,Cuckoo,2,1.19124,2,2,8,3.17546,2,1.18896,4,3.09375,2,1.22705
test_2_11.txt,2048,20480,0.1,Coalesced,3,1.05957,2,1.00716,118,1.61898,4,1.12467,4,1.12012,4,1.12012
test_2_11.txt,2048,10240,0.2,Chained,6,2.10547,4,1.19694,5,2.20426,7,3.10563,6,2.10254,6,3.04883
test_2_11.txt,2048,10240,0.2,Linear,7,1.12826,10,1.28434,10,1.28174,10,2.52018,7,1.12354,8,2.24854
test_2_11.txt,2048,10240,0.2,Cuckoo,2,1.32015,2,2,12,3.33464,2,1.3195,10,3.19922,2,1.36572
test_2_11.txt,2048,10240,0.2,Coalesced,4,1.12956,4,1.02686,234,3.81234,5,1.236,5,1.23975,5,1.23975
test_2_11.txt,2048,6826,0.3,Chained,5,2.13216,5,1.30469,6,2.29102,6,3.14437,5,2.14307,5,3.06885
test_2_11.txt,2048,6826,0.3,Linear,10,1.19401,12,1.5332,11,1.51742,12,2.97705,9,1.21094,11,2.4043
test_2_11.txt,2048,6826,0.3,Cuckoo,2,1.40967,2,2,11,3.55469,2,1.40755,8,3.28564,2,1.43115
test_2_11.txt,2048,6826,0.3,Coalesced,4,1.1665,3,1.05518,315,7.4554,5,1.29818,5,1.32373,7,1.32373
test_2_11.txt,2048,5120,0.4,Chained,6,2.20866,6,1.39437,6,2.40544,7,3.2111,6,2.21094,6,3.1084
test_2_11.txt,2048,5120,0.4,Linear,13,1.34668,15,1.882,16,1.86523,17,3.54639,11,1.34131,16,2.62549
test_2_11.txt,2048,5120,0.4,Cuckoo,2,1.4624,2,2,39,4.1722,2,1.45166,20,3.45117,2,1.48975
test_2_11.txt,2048,5120,0.4,Coalesced,4,1.25,4,1.09684,414,13.8988,6,1.42155,6,1.4458,9,1.4458
test_2_11.txt,2048,4096,0.5,Chained,6,2.25521,6,1.51611,7,2.49756,7,3.2487,6,2.25049,7,3.12402
test_2_11.txt,2048,4096,0.5,Linear,16,1.50228,25,2.46859,25,2.43929,25,4.41146,16,1.49805,16,2.86084
test_2_11.txt,2048,4096,0.5,Cuckoo,2,1.47965,2,2,35,5.12907,2,1.48031,22,3.64014,2,1.49805
test_2_11.txt,2048,4096,0.5,Coalesced,5,1.30745,5,1.14144,521,22.7064,6,1.49967,6,1.56494,7,1.56494
test_2_11.txt,2048,3413,0.6,Chained,6,2.28109,6,1.61637,7,2.58773,7,3.30404,6,2.2998,6,3.15088
test_2_11.txt,2048,3413,0.6,Linear,29,1.72201,37,3.73861,39,3.72168,39,6.25228,20,1.75,28,3.30957
test_2_11.txt,2048,3413,0.6,Cuckoo,2,1.39941,2,2,21,3.63965,2,1.40365,5850,7.01758,2,1.44336
test_2_11.txt,2048,3413,0.6,Coalesced,6,1.34863,6,1.20817,704,46.7505,7,1.57048,12,1.70117,8,1.64209
test_2_11.txt,2048,2925,0.7,Chained,6,2.33057,6,1.70492,7,2.72249,7,3.35238,6,2.34863,6,3.1748
test_2_11.txt,2048,2925,0.7,Linear,71,2.40267,75,6.67952,75,6.80225,75,10.6395,63,2.38623,66,4.14307
test_2_11.txt,2048,2925,0.7,Cuckoo,2,1.42269,2,2,21,3.76335,2,1.43327,4889,6.05322,2,1.46045
test_2_11.txt,2048,2925,0.7,Coalesced,6,1.40381,6,1.27848,923,95.4552,7,1.64453,11,1.8584,7,1.72949
test_2_11.txt,2048,2560,0.8,Chained,7,2.43132,7,1.80436,8,2.81266,8,3.43115,7,2.42969,8,3.22021
test_2_11.txt,2048,2560,0.8,Linear,62,2.86621,95,13.3848,95,13.4523,95,19.0588,63,2.88574,94,5.02588
test_2_11.txt,2048,2560,0.8,Cuckoo,2,1.46289,2,2,39,4.17155,2,1.4515,4290,5.94727,2,1.48975
test_2_11.txt,2048,2560,0.8,Coalesced,6,1.5153,7,1.41585,1250,175.266,7,1.79085,15,2.12207,11,1.89453
test_2_11.txt,2048,2275,0.9,Chained,7,2.46468,7,1.88965,8,2.88851,8,3.49105,7,2.47119,7,3.23779
test_2_11.txt,2048,2275,0.9,Linear,213,5.81624,315,47.613,315,47.2791,315,56.3473,295,5.9082,283,8.35254
test_2_11.txt,2048,2275,0.9,Cuckoo,2,1.45312,2,2,30,4.33756,2,1.45996,3759,5.68018,2,1.48438
test_2_11.txt,2048,2275,0.9,Coalesced,7,1.53646,9,1.57959,1609,315.203,8,1.84896,15,2.35547,9,1.98779
test_2_11.txt,2048,2048,1,Chained,6,2.48438,6,2.01204,7,2.99512,7,3.47689,6,2.48096,7,3.24219
test_2_11.txt,2048,2048,1,Linear,1948,37.6953,2048,2048,2048,1029.31,4092,2084.62,1870,35.9116,2048,40.9644
test_2_11.txt,2048,2048,1,Cuckoo,2,1.47933,2,2,35,5.12939,2,1.47998,3672,5.94531,2,1.49805
test_2_11.txt,2048,2048,1,Coalesced,5,1.31201,5,1.14176,523,22.8602,6,1.49463,19,2.69287,9,1.56494
test_2_11.txt,2048,1365,1.5,Chained,8,2.75228,8,2.52962,9,3.48861,9,3.77262,8,2.75244,8,3.36377
test_2_11.txt,2048,1365,1.5,Linear,48,2.36686,58,7.04378,58,6.84782,58,10.3799,3485,18.2979,53,4.16748
test_2_11.txt,2048,1365,1.5,Cuckoo,2,1.43457,2,2,16,3.86572,2,1.43132,4790,8.03857,2,1.47363
test_2_11.txt,2048,1365,1.5,Coalesced,6,1.45345,6,1.32747,1099,136.068,7,1.69531,17,2.75977,9,1.78711
test_2_11.txt,2048,1024,2,Chained,7,2.98258,7,2.99251,8,4.01383,8,3.96826,7,2.97559,8,3.50293
test_2_11.txt,2048,1024,2,Linear,1948,37.6951,2048,2048,2048,1029.31,4092,2084.62,2504,51.0015,2048,40.9644
test_2_11.txt,2048,1024,2,Cuckoo,2,1.47933,2,2,35,5.12939,2,1.47998,3670,7.25732,2,1.49805
test_2_11.txt,2048,1024,2,Coalesced,5,1.29671,5,1.14779,507,24.4637,6,1.50488,20,3.31348,9,1.5415
test_2_11.txt,2048,819,2.5,Chained,9,3.1875,9,3.50179,10,4.48812,10,4.22282,9,3.19971,9,3.62549
test_2_11.txt,2048,819,2.5,Linear,25,1.74723,30,3.88981,30,3.77995,30,6.3667,4099,32.7422,25,3.33838
test_2_11.txt,2048,819,2.5,Cuckoo,2,1.40837,2,2,15,3.59326,2,1.42432,5563,9.6543,2,1.45117
test_2_11.txt,2048,819,2.5,Coalesced,5,1.38037,5,1.23177,776,61.6424,6,1.59798,19,3.10205,9,1.6748
test_2_11.txt,2048,682,3,Chained,10,3.45752,10,3.95378,11,5.01481,11,4.46045,10,3.46777,9,3.73779
test_2_11.txt,2048,682,3,Linear,80,2.47966,103,8.51921,104,8.13053,104,12.0563,3451,26.7358,71,4.22314
test_2_11.txt,2048,682,3,Cuckoo,2,1.43441,2,2,19,3.89079,2,1.4484,4883,8.91846,2,1.46484
test_2_11.txt,2048,682,3,Coalesced,6,1.45182,6,1.35107,1101,143.101,7,1.74349,16,3.16357,8,1.82617
test_2_11.txt,2048,585,3.5,Chained,12,3.73796,12,4.54102,13,5.54492,13,4.77604,12,3.76416,10,3.90088
test_2_11.txt,2048,585,3.5,Linear,227,4.76058,248,34.9531,248,34.3729,248,44.6743,2980,17.96,233,6.97803
test_2_11.txt,2048,585,3.5,Cuckoo,2,1.46289,2,2,34,4.62012,2,1.46077,4024,7.50195,2,1.49316
test_2_11.txt,2048,585,3.5,Coalesced,8,1.57568,10,1.55892,1552,279.445,8,1.85938,18,3.32812,11,1.99316
test_2_11.txt,2048,512,4,Chained,13,4.01823,13,4.98584,14,6.03255,14,5.00358,13,4.01611,12,4.02734
test_2_11.txt,2048,512,4,Linear,1948,37.6951,2048,2048,2048,1029.31,4092,2084.62,2504,53.9053,2048,40.9644
test_2_11.txt,2048,512,4,Cuckoo,2,1.47933,2,2,35,5.12939,2,1.47998,3670,7.84863,2,1.49805
test_2_11.txt,2048,512,4,Coalesced,5,1.29346,5,1.14779,508,24.6213,6,1.50505,21,3.59668,9,1.5415
test_2_12.txt,4096,40960,0.1,Chained,4,2.04435,4,1.10335,5,2.10433,5,3.04793,4,2.04712,5,3.02246
test_2_12.txt,4096,40960,0.1,Linear,5,1.04858,5,1.118,5,1.12044,7,2.2168,4,1.05127,6,2.10376
test_2_12.txt,4096,40960,0.1,Cuckoo,2,1.18481,2,2,11,3.23031,2,1.18449,8,3.10376,2,1.21533
test_2_12.txt,4096,40960,0.1,Coalesced,3,1.0555,3,1.00562,223,1.8007,4,1.1132,4,1.1106,5,1.1106
test_2_12.txt,4096,20480,0.2,Chained,5,2.09839,5,1.20589,6,2.20296,6,3.10547,5,2.10132,5,3.04956
test_2_12.txt,4096,20480,0.2,Linear,5,1.11662,7,1.28483,8,1.28255,8,2.51579,5,1.12012,8,2.23853
test_2_12.txt,4096,20480,0.2,Cuckoo,2,1.32227,2,2,12,3.37638,2,1.3208,8,3.18579,2,1.3584
test_2_12.txt,4096,20480,0.2,Coalesced,5,1.11344,5,1.02425,431,5.82471,6,1.20882,6,1.21753,9,1.21753
test_2_12.txt,4096,13653,0.3,Chained,5,2.15796,4,1.30583,5,2.29492,6,3.16113,5,2.15747,5,3.07983
test_2_12.txt,4096,13653,0.3,Linear,10,1.22412,12,1.54761,12,1.52824,12,2.99805,6,1.22656,9,2.4292
test_2_12.txt,4096,13653,0.3,Cuckoo,2,1.42236,2,2,14,3.55184,2,1.41309,10,3.30396,2,1.44165
test_2_12.txt,4096,13653,0.3,Coalesced,5,1.16455,5,1.05176,614,13.9321,6,1.29899,6,1.31421,8,1.31421
test_2_12.txt,4096,10240,0.4,Chained,6,2.18465,6,1.40186,7,2.40918,7,3.19474,6,2.19385,7,3.09546
test_2_12.txt,4096,10240,0.4,Linear,16,1.30794,20,1.86361,20,1.88314,20,3.44808,11,1.31201,19,2.58301
test_2_12.txt,4096,10240,0.4,Cuckoo,2,1.45988,2,2,20,4.04793,2,1.44946,16,3.44092,2,1.479
test_2_12.txt,4096,10240,0.4,Coalesced,6,1.24544,6,1.08748,833,26.8013,7,1.40413,7,1.44189,11,1.44189
test_2_12.txt,4096,8192,0.5,Chained,5,2.24007,5,1.50562,6,2.51147,6,3.24471,5,2.2417,6,3.11719
test_2_12.txt,4096,8192,0.5,Linear,20,1.47168,22,2.43319,22,2.44865,22,4.29842,16,1.47437,20,2.84839
test_2_12.txt,4096,8192,0.5,Cuckoo,2,1.36686,2,2,13401,4.5647,2,1.36466,54,3.78833,2,1.40869
test_2_12.txt,4096,8192,0.5,Coalesced,5,1.27108,5,1.1425,976,41.4657,6,1.47005,6,1.51611,7,1.51611
test_2_12.txt,4096,6826,0.6,Chained,7,2.2889,7,1.6097,8,2.59049,7,3.28809,7,2.28809,6,3.14429
test_2_12.txt,4096,6826,0.6,Linear,48,1.7876,56,3.80216,56,3.77677,56,6.35482,49,1.78662,56,3.3396
test_2_12.txt,4096,6826,0.6,Cuckoo,2,1.40007,2,2,15,3.57161,2,1.3929,11859,6.9729,2,1.44629
test_2_12.txt,4096,6826,0.6,Coalesced,5,1.35791,5,1.21029,1382,94.3952,6,1.58374,11,1.69189,8,1.64258
test_2_12.txt,4096,5851,0.7,Chained,6,2.35913,6,1.70874,7,2.70272,7,3.36784,6,2.35596,6,3.17603
test_2_12.txt,4096,5851,0.7,Linear,50,2.13875,64,5.88306,64,5.85588,64,9.23584,41,2.15674,54,3.88379
test_2_12.txt,4096,5851,0.7,Cuckoo,2,1.44043,2,2,18,3.79028,2,1.43123,9870,6.29077,2,1.46094
test_2_12.txt,4096,5851,0.7,Coalesced,5,1.41024,5,1.27376,1816,182.941,6,1.63778,13,1.84912,9,1.72412
test_2_12.txt,4096,5120,0.8,Chained,7,2.38379,7,1.79728,8,2.80688,8,3.40088,7,2.39355,7,3.19092
test_2_12.txt,4096,5120,0.8,Linear,110,2.78825,115,11.0382,115,11.1843,115,15.3277,103,2.76514,78,4.74048
test_2_12.txt,4096,5120,0.8,Cuckoo,2,1.46102,2,2,20,4.04663,2,1.44922,8451,5.84814,2,1.479
test_2_12.txt,4096,5120,0.8,Coalesced,8,1.5131,8,1.3916,2539,370.386,9,1.74626,20,2.12183,15,1.87402
test_2_12.txt,4096,4551,0.9,Chained,7,2.45451,7,1.91121,8,2.89201,8,3.46729,7,2.45752,7,3.23047
test_2_12.txt,4096,4551,0.9,Linear,167,4.26074,173,29.6519,173,29.4371,173,35.8118,143,4.40625,135,6.81836
test_2_12.txt,4096,4551,0.9,Cuckoo,2,1.46745,2,2,23,4.43929,2,1.46403,7450,5.64062,2,1.49512
test_2_12.txt,4096,4551,0.9,Coalesced,6,1.59326,8,1.57373,3291,643.412,8,1.85889,17,2.39038,12,2.0083
test_2_12.txt,4096,4096,1,Chained,7,2.49813,7,2.01091,8,3.00716,8,3.51432,7,2.50146,8,3.25
test_2_12.txt,4096,4096,1,Linear,4062,38.2624,4096,4096,4096,2044.4,8049,4135.29,4023,37.9238,4103,43.0576
test_2_12.txt,4096,4096,1,Cuckoo,2,1.36613,2,2,13403,4.56519,2,1.36434,6886,5.77539,2,1.40869
test_2_12.txt,4096,4096,1,Coalesced,5,1.29793,5,1.13924,987,39.4515,6,1.49219,28,2.69531,9,1.53101
test_2_12.txt,4096,2730,1.5,Chained,8,2.73885,8,2.51164,9,3.49276,9,3.75057,8,2.74268,8,3.37329
test_2_12.txt,4096,2730,1.5,Linear,67,2.45166,77,8.10327,77,7.98958,77,11.804,6862,15.8792,56,4.27515
test_2_12.txt,4096,2730,1.5,Cuckoo,2,1.44287,2,2,26,3.90031,2,1.45085,9364,7.57178,2,1.47314
test_2_12.txt,4096,2730,1.5,Coalesced,5,1.44889,7,1.34115,2181,268.739,6,1.67594,21,2.76221,10,1.7915
test_2_12.txt,4096,2048,2,Chained,8,2.96525,8,3.00618,9,4.00659,9,3.9786,8,2.97632,8,3.4895
test_2_12.txt,4096,2048,2,Linear,4062,38.2618,4096,4096,4096,2044.4,8049,4135.29,5119,56.3796,4103,43.0576
test_2_12.txt,4096,2048,2,Cuckoo,2,1.36637,2,2,13403,4.56502,2,1.36434,6886,6.92798,2,1.40869
test_2_12.txt,4096,2048,2,Coalesced,5,1.29452,5,1.13924,987,39.3562,6,1.48649,28,3.25928,9,1.53101
test_2_12.txt,4096,1638,2.5,Chained,10,3.22925,10,3.49048,11,4.48088,11,4.23657,10,3.22314,10,3.61206
test_2_12.txt,4096,1638,2.5,Linear,29,1.81584,36,3.84204,36,3.80981,36,6.37679,8166,33.1589,32,3.34497
test_2_12.txt,4096,1638,2.5,Cuckoo,2,1.40234,2,2,14,3.62362,2,1.40503,11027,9.10498,2,1.43872
test_2_12.txt,4096,1638,2.5,Coalesced,6,1.37158,5,1.23218,1475,108.328,7,1.61035,21,3.12842,9,1.66309
test_2_12.txt,4096,1365,3,Chained,12,3.50301,12,4.01261,13,4.99862,13,4.51514,12,3.50293,10,3.75195
test_2_12.txt,4096,1365,3,Linear,67,2.45158,77,8.10327,77,7.98958,77,11.804,6862,23.8547,56,4.27515
test_2_12.txt,4096,1365,3,Cuckoo,2,1.45264,2,2,20,3.8964,2,1.4471,8966,8.33154,2,1.4668
test_2_12.txt,4096,1365,3,Coalesced,7,1.46061,7,1.32992,2187,263.619,8,1.71851,21,3.15796,11,1.81274
test_2_12.txt,4096,1170,3.5,Chained,11,3.73535,12,4.52173,13,5.49251,13,4.75155,12,3.72852,11,3.86987
test_2_12.txt,4096,1170,3.5,Linear,434,4.91146,481,41.3193,481,40.3881,481,51.1117,5868,29.7739,434,7.08203
test_2_12.txt,4096,1170,3.5,Cuckoo,2,1.46061,2,2,35,4.43717,2,1.4681,8096,7.77271,2,1.49023
test_2_12.txt,4096,1170,3.5,Coalesced,6,1.53035,8,1.51245,3041,555.686,7,1.79297,21,3.29932,10,1.93335
test_2_12.txt,4096,1024,4,Chained,12,3.96598,12,4.9847,13,6.04826,13,4.9987,12,3.96924,11,3.98291
test_2_12.txt,4096,1024,4,Linear,4062,38.262,4096,4096,4096,2044.4,8049,4135.29,5119,63.9246,4103,43.0576
test_2_12.txt,4096,1024,4,Cuckoo,2,1.36637,2,2,13403,4.56502,2,1.36434,6886,7.58398,2,1.40869
test_2_12.txt,4096,1024,4,Coalesced,6,1.29557,6,1.14355,998,43.5006,7,1.49325,20,3.59351,11,1.53833
test_2_13.txt,8192,81920,0.1,Chained,4,2.05009,4,1.1016,5,2.09941,5,3.0474,4,2.047,5,3.02222
test_2_13.txt,8192,81920,0.1,Linear,6,1.05505,6,1.11666,6,1.11739,7,2.22066,5,1.05176,7,2.10535
test_2_13.txt,8192,81920,0.1,Cuckoo,2,1.09762,2,2,90850,7.13721,2,1.0966,32,3.16382,2,1.07898
test_2_13.txt,8192,81920,0.1,Coalesced,3,1.05737,3,1.00627,466,2.9257,4,1.11117,4,1.11487,5,1.11487
test_2_13.txt,8192,40960,0.2,Chained,5,2.10099,5,1.20109,5,2.19881,6,3.10038,5,2.09851,5,3.04724
test_2_13.txt,8192,40960,0.2,Linear,9,1.12398,12,1.27946,10,1.27673,13,2.52132,8,1.12183,9,2.23547
test_2_13.txt,8192,40960,0.2,Cuckoo,2,1.25944,2,2,40,3.9364,2,1.26213,40,3.29651,2,1.276
test_2_13.txt,8192,40960,0.2,Coalesced,4,1.11007,3,1.02519,863,9.71025,5,1.21558,5,1.21875,5,1.21875
test_2_13.txt,8192,27306,0.3,Chained,5,2.15039,5,1.29871,6,2.30111,6,3.1436,5,2.15112,6,3.07666
test_2_13.txt,8192,27306,0.3,Linear,9,1.212,14,1.51917,14,1.5282,14,2.94625,9,1.21606,14,2.41736
test_2_13.txt,8192,27306,0.3,Cuckoo,2,1.35722,2,2,32,4.09863,2,1.36336,20,3.38013,2,1.38489
test_2_13.txt,8192,27306,0.3,Coalesced,4,1.16276,4,1.05261,1217,24.0598,5,1.29085,5,1.31128,7,1.31128
test_2_13.txt,8192,20480,0.4,Chained,6,2.19499,6,1.40202,6,2.3986,7,3.19649,6,2.19604,6,3.09888
test_2_13.txt,8192,20480,0.4,Linear,19,1.3193,21,1.87801,22,1.88696,22,3.53861,19,1.32202,17,2.60815
test_2_13.txt,8192,20480,0.4,Cuckoo,2,1.26501,2,2,31535,5.34086,2,1.26729,40,3.5304,2,1.27588
test_2_13.txt,8192,20480,0.4,Coalesced,6,1.22982,6,1.09082,1609,50.1144,7,1.39819,7,1.42493,9,1.42493
test_2_13.txt,8192,16384,0.5,Chained,5,2.25741,5,1.50553,6,2.49813,6,3.24931,5,2.24988,6,3.1272
test_2_13.txt,8192,16384,0.5,Linear,23,1.51217,25,2.46619,24,2.46493,25,4.41276,20,1.49304,21,2.8739
test_2_13.txt,8192,16384,0.5,Cuckoo,2,1.30481,2,2,27909,5.29427,2,1.31502,82,3.88965,2,1.33301
test_2_13.txt,8192,16384,0.5,Coalesced,5,1.29093,5,1.13765,1964,83.7193,6,1.49268,6,1.52844,9,1.52844
test_2_13.txt,8192,13653,0.6,Chained,6,2.30802,6,1.60689,7,2.60177,7,3.29858,6,2.30542,7,3.15662
test_2_13.txt,8192,13653,0.6,Linear,41,1.7782,48,3.60185,48,3.65487,48,6.12329,37,1.79492,32,3.31519
test_2_13.txt,8192,13653,0.6,Cuckoo,2,1.36043,2,2,69,4.52612,2,1.36397,24656,7.36853,2,1.38538
test_2_13.txt,8192,13653,0.6,Coalesced,6,1.3514,6,1.19946,2638,168.487,7,1.57446,11,1.67297,9,1.63269
test_2_13.txt,8192,11702,0.7,Chained,7,2.35331,7,1.69877,8,2.70475,8,3.3477,7,2.34802,8,3.18115
test_2_13.txt,8192,11702,0.7,Linear,81,2.24695,95,6.33142,95,6.2172,95,9.68306,59,2.22412,77,3.91174
test_2_13.txt,8192,11702,0.7,Cuckoo,2,1.39738,2,2,54,4.40877,2,1.40186,20064,6.6178,2,1.42078
test_2_13.txt,8192,11702,0.7,Coalesced,6,1.42436,7,1.28524,3800,382.185,7,1.65889,14,1.88379,9,1.74683
test_2_13.txt,8192,10240,0.8,Chained,7,2.39339,7,1.79793,8,2.80131,8,3.394,7,2.39185,7,3.1958
test_2_13.txt,8192,10240,0.8,Linear,95,2.90739,142,11.4136,140,11.7014,142,16.1259,83,2.85913,113,4.84949
test_2_13.txt,8192,10240,0.8,Cuckoo,2,1.26453,2,2,31533,5.34127,2,1.26782,17900,6.52722,2,1.27588
test_2_13.txt,8192,10240,0.8,Coalesced,8,1.49984,8,1.41195,5068,735.313,9,1.75944,14,2.12195,11,1.88123
test_2_13.txt,8192,9102,0.9,Chained,7,2.44735,7,1.90202,8,2.89685,8,3.44112,7,2.44666,8,3.2262
test_2_13.txt,8192,9102,0.9,Linear,478,5.89266,488,53.3515,487,53.9062,488,62.9213,385,5.84119,471,8.45215
test_2_13.txt,8192,9102,0.9,Cuckoo,2,1.46765,2,2,60,4.77311,2,1.47013,15183,5.83582,2,1.48413
test_2_13.txt,8192,9102,0.9,Coalesced,8,1.58468,10,1.59143,6497,1215.61,9,1.83724,17,2.38037,15,2.00879
test_2_13.txt,8192,8192,1,Chained,7,2.50403,7,1.99528,8,2.99683,8,3.50208,7,2.4978,8,3.24927
test_2_13.txt,8192,8192,1,Linear,8002,64.8802,8192,8192,8192,4104.65,15878,8254.98,7598,63.2336,8194,68.3168
test_2_13.txt,8192,8192,1,Cuckoo,2,1.30509,2,2,27859,5.2924,2,1.31502,13527,5.8606,2,1.33301
test_2_13.txt,8192,8192,1,Coalesced,5,1.295,5,1.1377,1966,85.2634,6,1.49329,24,2.68628,9,1.52844
test_2_13.txt,8192,5461,1.5,Chained,8,2.72782,8,2.48511,9,3.50191,9,3.73722,8,2.72852,8,3.36658
test_2_13.txt,8192,5461,1.5,Linear,81,2.37862,118,8.12301,119,8.23438,119,11.8681,13550,31.0945,82,4.21936
test_2_13.txt,8192,5461,1.5,Cuckoo,2,1.41007,2,2,36,4.35136,2,1.4222,18692,7.44861,2,1.43445
test_2_13.txt,8192,5461,1.5,Coalesced,6,1.44967,7,1.34721,4386,558.52,7,1.7078,19,2.75671,11,1.80347
test_2_13.txt,8192,4096,2,Chained,9,3.00399,9,3.00582,10,4.00106,10,4.00391,9,2.99915,9,3.50183
test_2_13.txt,8192,4096,2,Linear,8002,64.8803,8192,8192,8192,4104.65,15878,8254.98,10144,82.6956,8194,68.3168
test_2_13.txt,8192,4096,2,Cuckoo,2,1.30505,2,2,27853,5.29191,2,1.31502,13535,6.85388,2,1.33301
test_2_13.txt,8192,4096,2,Coalesced,6,1.29313,6,1.14298,1977,80.1285,7,1.49264,35,3.27234,9,1.53296
test_2_13.txt,8192,3276,2.5,Chained,11,3.25769,11,3.49585,12,4.50924,11,4.21407,11,3.23364,11,3.62585
test_2_13.txt,8192,3276,2.5,Linear,32,1.8125,39,3.94527,39,3.88822,39,6.42322,16201,57.5388,36,3.36536
test_2_13.txt,8192,3276,2.5,Cuckoo,2,1.35815,2,2,36,4.19511,2,1.36833,21483,8.84326,2,1.38745
test_2_13.txt,8192,3276,2.5,Coalesced,6,1.35616,6,1.21818,2931,221.53,7,1.5931,26,3.10278,11,1.65271
test_2_13.txt,8192,2730,3,Chained,13,3.5319,13,4.00867,14,5.01538,14,4.51188,13,3.51453,11,3.75928
test_2_13.txt,8192,2730,3,Linear,86,2.64156,123,9.26131,122,9.24154,123,13.5952,13630,37.4606,99,4.4884
test_2_13.txt,8192,2730,3,Cuckoo,2,1.41374,2,2,43,4.46423,2,1.4198,18292,8.27209,2,1.44238
test_2_13.txt,8192,2730,3,Coalesced,6,1.43559,7,1.33984,4287,521.57,7,1.67948,21,3.13538,11,1.78564
test_2_13.txt,8192,2340,3.5,Chained,12,3.75305,12,4.50549,13,5.48747,13,4.73832,12,3.74561,13,3.88708
test_2_13.txt,8192,2340,3.5,Linear,280,5.04688,306,37.7018,306,37.2108,306,45.4394,11798,39.5374,245,7.30896
test_2_13.txt,8192,2340,3.5,Cuckoo,2,1.46399,2,2,44,4.76135,2,1.46912,15484,7.64087,2,1.47949
test_2_13.txt,8192,2340,3.5,Coalesced,9,1.56828,12,1.53756,6117,1100.03,10,1.82328,23,3.31494,17,1.97485
test_2_13.txt,8192,2048,4,Chained,12,4.00024,12,5.01164,13,5.99976,13,4.99117,12,3.98303,12,3.99158
test_2_13.txt,8192,2048,4,Linear,8002,64.8803,8192,8192,8192,4104.65,15878,8254.98,10144,91.9235,8194,68.3168
test_2_13.txt,8192,2048,4,Cuckoo,2,1.30505,2,2,27853,5.29191,2,1.31502,13535,7.43066,2,1.33301
test_2_13.txt,8192,2048,4,Coalesced,6,1.29224,6,1.14298,1977,79.8226,7,1.49276,35,3.55432,9,1.53296
