test_case,n,N,alpha,algorithm,search_worst,search_average,usearch_worst,usearch_average,set_key_worst,set_key_average,delete_key_worst,delete_key_average,set_all_worst,set_all_average,delete_all_worst,delete_all_average
test_1_10.txt,1024,292,3.5,Cuckoo,2,1.46842,2,2,13,4.06217,2,1.49089,1858,7.31055,2,1.48633
test_1_10.txt,1024,292,3.5,Coalesced,7,1.5651,8,1.55306,743,126.823,8,1.80762,17,3.28223,11,1.97754
test_1_10.txt,1024,256,4,Chained,11,3.95085,11,5.0026,12,5.98079,12,4.93685,11,3.98145,11,3.96875
test_1_10.txt,1024,256,4,Linear,970,19.5417,1024,1024,1024,509.583,1989,1041.1,1283,36.2402,1024,26.8467
test_1_10.txt,1024,256,4,Cuckoo,2,1.38184,2,2,3389,5.11133,2,1.39583,1535,7.25,2,1.39746
test_1_10.txt,1024,256,4,Coalesced,4,1.28516,4,1.12598,249,11.7135,5,1.50521,19,3.53027,5,1.52441
test_1_11.txt,2048,20480,0.1,Chained,4,2.04964,4,1.10286,5,2.09798,5,3.05143,4,2.05078,4,3.02588
test_1_11.txt,2048,20480,0.1,Linear,3,1.05566,5,1.12012,5,1.11898,5,2.22966,3,1.05664,5,2.11426
test_1_11.txt,2048,20480,0.1,Cuckoo,2,1.19499,2,2,8,3.17692,2,1.19059,6,3.09277,2,1.22119
test_1_11.txt,2048,20480,0.1,Coalesced,3,1.05469,3,1.007,111,1.48649,4,1.11849,4,1.11768,5,1.11768
test_1_11.txt,2048,10240,0.2,Chained,5,2.09782,5,1.20882,6,2.19873,6,3.0957,5,2.09717,6,3.04688
test_1_11.txt,2048,10240,0.2,Linear,6,1.12923,8,1.28955,9,1.2863,9,2.52897,6,1.12695,8,2.23975
test_1_11.txt,2048,10240,0.2,Cuckoo,2,1.32292,2,2,10,3.34115,2,1.32552,8,3.19678,2,1.36133
test_1_11.txt,2048,10240,0.2,Coalesced,4,1.1193,4,1.03174,226,3.66895,5,1.22835,5,1.2334,7,1.2334
test_1_11.txt,2048,6826,0.3,Chained,5,2.132,5,1.28939,6,2.30518,5,3.13639,5,2.13672,5,3.06494
test_1_11.txt,2048,6826,0.3,Linear,8,1.1888,13,1.5057,11,1.51335,13,2.90495,8,1.19678,10,2.38965
test_1_11.txt,2048,6826,0.3,Cuckoo,2,1.38184,2,2,14,3.56608,2,1.40137,8,3.26172,2,1.42969
test_1_11.txt,2048,6826,0.3,Coalesced,4,1.18213,4,1.05941,337,8.24251,5,1.33464,5,1.34521,7,1.34521
test_1_11.txt,2048,5120,0.4,Chained,5,2.19792,5,1.40544,6,2.3916,6,3.1971,5,2.19873,6,3.10254
test_1_11.txt,2048,5120,0.4,Linear,13,1.33333,15,1.91325,15,1.89779,15,3.56934,14,1.33984,14,2.63037
test_1_11.txt,2048,5120,0.4,Cuckoo,2,1.44238,2,2,21,4.03662,2,1.45443,22,3.4585,2,1.479
test_1_11.txt,2048,5120,0.4,Coalesced,5,1.23454,5,1.1014,424,14.0609,6,1.41227,6,1.44385,9,1.44385
test_1_11.txt,2048,4096,0.5,Chained,5,2.23291,5,1.5057,6,2.50505,6,3.23324,5,2.2373,6,3.11865
test_1_11.txt,2048,4096,0.5,Linear,21,1.47428,23,2.49137,23,2.52181,23,4.40479,16,1.4707,18,2.85986
test_1_11.txt,2048,4096,0.5,Cuckoo,2,1.42432,2,2,6653,5.72754,2,1.43376,16,3.60547,2,1.34082
test_1_11.txt,2048,4096,0.5,Coalesced,5,1.29606,5,1.13997,511,24.1636,6,1.50309,6,1.55273,9,1.55273
test_1_11.txt,2048,3413,0.6,Chained,5,2.2762,5,1.58838,6,2.60352,6,3.27897,5,2.27344,6,3.13965
test_1_11.txt,2048,3413,0.6,Linear,26,1.65951,26,3.23193,26,3.18831,27,5.41064,25,1.64844,24,3.11035
test_1_11.txt,2048,3413,0.6,Cuckoo,2,1.40885,2,2,14,3.56689,2,1.40609,5608,6.58154,2,1.43164
test_1_11.txt,2048,3413,0.6,Coalesced,5,1.36556,5,1.20605,729,51.5322,6,1.57585,10,1.7207,7,1.66064
test_1_11.txt,2048,2925,0.7,Chained,5,2.3208,5,1.70687,6,2.71322,6,3.32829,5,2.3335,6,3.15479
test_1_11.txt,2048,2925,0.7,Linear,37,2.104,44,5.42578,44,5.54574,44,8.6193,37,2.12891,42,3.81885
test_1_11.txt,2048,2925,0.7,Cuckoo,2,1.43376,2,2,18,3.75911,2,1.44141,5108,6.45898,2,1.46875
test_1_11.txt,2048,2925,0.7,Coalesced,5,1.40007,6,1.27686,914,93.8345,6,1.65381,14,1.84619,7,1.71826
test_1_11.txt,2048,2560,0.8,Chained,6,2.4165,6,1.8208,7,2.79167,7,3.40153,6,2.4043,7,3.20605
test_1_11.txt,2048,2560,0.8,Linear,77,3.15723,103,13.0516,103,12.7922,103,17.7896,82,3.06738,77,5.06738
test_1_11.txt,2048,2560,0.8,Cuckoo,2,1.44222,2,2,21,4.03662,2,1.45345,4037,5.64697,2,1.479
test_1_11.txt,2048,2560,0.8,Coalesced,6,1.48079,7,1.38656,1248,178.948,6,1.71533,19,2.0918,7,1.84814
test_1_11.txt,2048,2275,0.9,Chained,7,2.47217,6,1.89258,8,2.90674,8,3.4611,7,2.46533,7,3.2334
test_1_11.txt,2048,2275,0.9,Linear,282,5.00212,319,47.6123,319,46.8024,319,56.14,256,4.92236,271,7.62061
test_1_11.txt,2048,2275,0.9,Cuckoo,2,1.45736,2,2,36,4.55322,2,1.46973,3989,5.85645,2,1.48633
test_1_11.txt,2048,2275,0.9,Coalesced,8,1.60807,12,1.58236,1623,303.623,8,1.8488,19,2.39404,11,2.03125
test_1_11.txt,2048,2048,1,Chained,7,2.4764,7,2.01693,8,2.99805,8,3.4707,7,2.48047,7,3.23438
test_1_11.txt,2048,2048,1,Linear,1931,33.0083,2048,2048,2048,1021.47,3908,2076.18,1820,31.1167,2049,37.125
test_1_11.txt,2048,2048,1,Cuckoo,2,1.42415,2,2,6653,5.72721,2,1.43327,3507,5.71436,2,1.34082
test_1_11.txt,2048,2048,1,Coalesced,5,1.29997,5,1.13997,512,23.1421,6,1.52018,15,2.70898,7,1.55273
test_1_11.txt,2048,1365,1.5,Chained,8,2.76025,8,2.51953,9,3.49365,9,3.75667,8,2.7583,9,3.37402
test_1_11.txt,2048,1365,1.5,Linear,58,2.46305,78,8.55599,78,8.43001,78,12.5138,3414,19.7549,60,4.22705
test_1_11.txt,2048,1365,1.5,Cuckoo,2,1.4362,2,2,19,3.86963,2,1.44173,4563,7.74121,2,1.4624
test_1_11.txt,2048,1365,1.5,Coalesced,5,1.42594,5,1.32503,1076,136.154,6,1.69482,16,2.73584,9,1.77539
test_1_11.txt,2048,1024,2,Chained,10,2.96436,10,3.02327,11,3.98031,11,3.9458,10,2.96875,9,3.48633
test_1_11.txt,2048,1024,2,Linear,1931,33.0062,2048,2048,2048,1021.47,3908,2076.18,2540,42.3555,2049,37.125
test_1_11.txt,2048,1024,2,Cuckoo,2,1.42432,2,2,6653,5.72721,2,1.43311,3507,6.53076,2,1.34082
test_1_11.txt,2048,1024,2,Coalesced,5,1.27702,5,1.13249,483,21.9923,6,1.479,22,3.24463,7,1.51758
test_1_11.txt,2048,819,2.5,Chained,10,3.29541,10,3.49902,11,4.47982,11,4.27572,10,3.28662,9,3.64941
test_1_11.txt,2048,819,2.5,Linear,23,1.78809,25,3.82699,25,3.69548,25,6.34749,4020,28.6348,24,3.3501
test_1_11.txt,2048,819,2.5,Cuckoo,2,1.43229,2,2,20,3.65674,2,1.42692,5302,8.50244,2,1.45752
test_1_11.txt,2048,819,2.5,Coalesced,4,1.36051,4,1.22607,760,57.6191,5,1.58724,18,3.12207,7,1.66455
test_1_11.txt,2048,682,3,Chained,10,3.47754,10,3.99382,11,4.9834,11,4.4891,10,3.49951,10,3.75684
test_1_11.txt,2048,682,3,Linear,37,2.46273,58,7.36572,58,7.38363,58,10.7204,3430,27.3652,43,4.25635
test_1_11.txt,2048,682,3,Cuckoo,2,1.45622,2,2,16,3.8278,2,1.44417,4791,8.73535,2,1.48047
test_1_11.txt,2048,682,3,Coalesced,6,1.45671,6,1.34717,1139,144,7,1.69271,21,3.17041,9,1.81445
test_1_11.txt,2048,585,3.5,Chained,10,3.72624,10,4.53141,11,5.51025,11,4.75684,10,3.73828,11,3.86279
test_1_11.txt,2048,585,3.5,Linear,336,4.9362,364,45.5353,364,45.4378,364,54.8996,2954,19.7197,363,7.73633
test_1_11.txt,2048,585,3.5,Cuckoo,2,1.36686,2,2,7199,4.76888,2,1.35856,4022,7.91602,2,1.37305
test_1_11.txt,2048,585,3.5,Coalesced,6,1.55127,7,1.51107,1510,268.423,7,1.8016,16,3.2959,9,1.96875
test_1_11.txt,2048,512,4,Chained,12,4.00342,12,5.02425,13,6.00293,13,4.96566,12,3.98535,11,3.99316
test_1_11.txt,2048,512,4,Linear,1931,33.0062,2048,2048,2048,1021.47,3908,2076.19,2540,47.8145,2049,37.125
test_1_11.txt,2048,512,4,Cuckoo,2,1.42432,2,2,6653,5.72721,2,1.43311,3507,7.20166,2,1.34082
test_1_11.txt,2048,512,4,Coalesced,5,1.27913,5,1.13249,483,22.2254,6,1.48454,22,3.52588,7,1.51758
test_1_12.txt,4096,40960,0.1,Chained,4,2.04435,4,1.10311,5,2.09945,5,3.04574,4,2.0459,5,3.02441
test_1_12.txt,4096,40960,0.1,Linear,4,1.05013,5,1.11955,6,1.11751,7,2.21639,4,1.052,6,2.10815
test_1_12.txt,4096,40960,0.1,Cuckoo,2,1.17765,2,2,10,3.20312,2,1.17993,6,3.0957,2,1.20483
test_1_12.txt,4096,40960,0.1,Coalesced,3,1.05518,3,1.00732,222,1.97192,4,1.11051,4,1.11133,5,1.11133
test_1_12.txt,4096,20480,0.2,Chained,4,2.08919,4,1.20728,5,2.20101,5,3.09351,4,2.09277,5,3.04614
test_1_12.txt,4096,20480,0.2,Linear,5,1.111,7,1.28792,9,1.28263,9,2.50293,4,1.11328,7,2.23315
test_1_12.txt,4096,20480,0.2,Cuckoo,2,1.31584,2,2,10,3.33553,2,1.31584,10,3.17871,2,1.3606
test_1_12.txt,4096,20480,0.2,Coalesced,3,1.12712,3,1.02588,447,6.2841,4,1.22616,4,1.22974,5,1.22974
test_1_12.txt,4096,13653,0.3,Chained,5,2.14364,5,1.30241,5,2.29867,6,3.14421,5,2.14331,6,3.07837
test_1_12.txt,4096,13653,0.3,Linear,9,1.20312,12,1.52132,11,1.51009,12,2.89583,8,1.20264,9,2.37988
test_1_12.txt,4096,13653,0.3,Cuckoo,2,1.39771,2,2,12,3.5966,2,1.40633,8,3.29541,2,1.43286
test_1_12.txt,4096,13653,0.3,Coalesced,4,1.16243,4,1.05111,609,13.7895,5,1.30282,5,1.31201,7,1.31201
test_1_12.txt,4096,10240,0.4,Chained,5,2.18384,5,1.41024,6,2.40096,6,3.18286,5,2.18457,6,3.09253
test_1_12.txt,4096,10240,0.4,Linear,10,1.29313,14,1.8658,14,1.87158,14,3.44019,9,1.28955,14,2.57471
test_1_12.txt,4096,10240,0.4,Cuckoo,2,1.44808,2,2,22,4.03182,2,1.44425,12,3.41895,2,1.47119
test_1_12.txt,4096,10240,0.4,Coalesced,6,1.25944,6,1.09554,826,27.142,7,1.41569,7,1.44287,7,1.44287
test_1_12.txt,4096,8192,0.5,Chained,6,2.2347,6,1.51099,7,2.50586,7,3.23649,6,2.23633,6,3.12134
test_1_12.txt,4096,8192,0.5,Linear,16,1.4694,23,2.46476,22,2.48665,23,4.35864,16,1.47144,19,2.84692
test_1_12.txt,4096,8192,0.5,Cuckoo,2,1.4764,2,2,50,5.31698,2,1.48169,22,3.62231,2,1.49683
test_1_12.txt,4096,8192,0.5,Coalesced,5,1.29443,5,1.146,989,42.7782,6,1.48413,6,1.53174,7,1.53174
test_1_12.txt,4096,6826,0.6,Chained,5,2.28231,5,1.58504,6,2.60856,6,3.28638,5,2.28809,6,3.14136
test_1_12.txt,4096,6826,0.6,Linear,40,1.70785,47,3.47355,47,3.53703,47,5.94906,22,1.7124,46,3.23291
test_1_12.txt,4096,6826,0.6,Cuckoo,2,1.39868,2,2,16,3.5988,2,1.40283,11522,6.67651,2,1.44409
test_1_12.txt,4096,6826,0.6,Coalesced,5,1.36426,5,1.20459,1412,96.415,6,1.60156,12,1.70947,9,1.65381
test_1_12.txt,4096,5851,0.7,Chained,6,2.33936,6,1.70028,7,2.68962,7,3.33,6,2.34033,7,3.17725
test_1_12.txt,4096,5851,0.7,Linear,50,2.18758,52,5.99023,52,5.96997,52,9.46769,43,2.1665,47,3.92456
test_1_12.txt,4096,5851,0.7,Cuckoo,2,1.42749,2,2,18,3.81226,2,1.43888,10325,7.3645,2,1.47168
test_1_12.txt,4096,5851,0.7,Coalesced,6,1.39119,6,1.26994,1804,183.189,7,1.6307,13,1.8396,8,1.71069
test_1_12.txt,4096,5120,0.8,Chained,7,2.38053,7,1.81689,8,2.80509,8,3.37549,7,2.37671,7,3.18848
test_1_12.txt,4096,5120,0.8,Linear,119,2.75675,214,14.1194,214,14.0425,214,19.3068,101,2.75244,171,4.85425
test_1_12.txt,4096,5120,0.8,Cuckoo,2,1.4484,2,2,22,4.03101,2,1.44368,8280,5.74072,2,1.47119
test_1_12.txt,4096,5120,0.8,Coalesced,7,1.52938,8,1.42269,2558,376.538,8,1.76481,16,2.1333,10,1.88745
test_1_12.txt,4096,4551,0.9,Chained,7,2.42708,7,1.91007,8,2.89884,8,3.43774,7,2.43945,8,3.22632
test_1_12.txt,4096,4551,0.9,Linear,258,5.30501,296,39.7641,296,39.5828,296,47.5637,252,5.00879,254,7.4187
test_1_12.txt,4096,4551,0.9,Cuckoo,2,1.47217,2,2,41,4.66195,2,1.46785,7754,5.80176,2,1.48389
test_1_12.txt,4096,4551,0.9,Coalesced,11,1.59399,12,1.58,3233,603.453,11,1.84196,16,2.38281,16,2.01538
test_1_12.txt,4096,4096,1,Chained,7,2.47567,7,2.0223,8,3.00407,8,3.48584,7,2.48462,7,3.24048
test_1_12.txt,4096,4096,1,Linear,3948,47.5984,4096,4096,4096,2020.28,7872,4136.89,3748,48.2322,4096,53.906
test_1_12.txt,4096,4096,1,Cuckoo,2,1.47681,2,2,50,5.31714,2,1.48185,7175,5.76782,2,1.49683
test_1_12.txt,4096,4096,1,Coalesced,6,1.29338,6,1.14502,1007,44.5854,7,1.50146,20,2.70679,9,1.54321
test_1_12.txt,4096,2730,1.5,Chained,8,2.77409,8,2.51489,9,3.50057,9,3.74674,8,2.75732,8,3.37671
test_1_12.txt,4096,2730,1.5,Linear,68,2.55957,91,8.57479,92,8.5686,92,12.767,6744,23.9836,91,4.37109
test_1_12.txt,4096,2730,1.5,Cuckoo,2,1.44914,2,2,18,3.79842,2,1.44743,8477,7.10107,2,1.47632
test_1_12.txt,4096,2730,1.5,Coalesced,7,1.47689,8,1.35604,2226,287.957,7,1.7347,17,2.80054,11,1.81885
test_1_12.txt,4096,2048,2,Chained,9,2.97445,9,3.03524,10,4.00643,10,3.97347,9,2.97803,8,3.48682
test_1_12.txt,4096,2048,2,Linear,3948,47.5983,4096,4096,4096,2020.28,7872,4136.89,5061,64.2905,4096,53.906
test_1_12.txt,4096,2048,2,Cuckoo,2,1.47673,2,2,50,5.31746,2,1.48185,7173,6.82031,2,1.49683
test_1_12.txt,4096,2048,2,Coalesced,6,1.29427,6,1.14502,1007,43.8822,7,1.50366,20,3.28491,9,1.54321
test_1_12.txt,4096,1638,2.5,Chained,13,3.27677,13,3.53532,14,4.51034,14,4.26562,13,3.26514,12,3.61621
test_1_12.txt,4096,1638,2.5,Linear,22,1.76424,29,3.73324,29,3.7382,29,6.14543,8098,37.8914,27,3.34985
test_1_12.txt,4096,1638,2.5,Cuckoo,2,1.39933,2,2,16,3.62093,2,1.41455,11197,9.19141,2,1.43823
test_1_12.txt,4096,1638,2.5,Coalesced,5,1.36222,5,1.2085,1444,108.978,6,1.5957,19,3.09497,9,1.64526
test_1_12.txt,4096,1365,3,Chained,11,3.51196,11,4.00521,12,4.99227,12,4.49561,11,3.50171,11,3.74341
test_1_12.txt,4096,1365,3,Linear,68,2.55941,91,8.57479,92,8.5686,92,12.767,6744,32.634,91,4.37109
test_1_12.txt,4096,1365,3,Cuckoo,2,1.4458,2,2,18,3.85514,2,1.44173,8968,8.09009,2,1.46899
test_1_12.txt,4096,1365,3,Coalesced,6,1.46281,7,1.35148,2233,281.407,7,1.71623,20,3.14038,11,1.81128
test_1_12.txt,4096,1170,3.5,Chained,13,3.81348,13,4.52441,14,5.48307,14,4.77881,13,3.78418,12,3.89868
test_1_12.txt,4096,1170,3.5,Linear,176,4.63208,320,37.7511,320,37.4884,320,46.4268,5780,29.071,313,7.08691
test_1_12.txt,4096,1170,3.5,Cuckoo,2,1.33984,2,2,14377,4.61768,2,1.34285,7785,7.72144,2,1.38794
test_1_12.txt,4096,1170,3.5,Coalesced,8,1.5966,12,1.59302,3094,531.197,9,1.85156,20,3.34326,13,2.02686
test_1_12.txt,4096,1024,4,Chained,11,3.95736,11,5.0411,12,6.01937,12,4.94645,11,3.95605,12,3.97046
test_1_12.txt,4096,1024,4,Linear,3948,47.5982,4096,4096,4096,2020.28,7872,4136.89,5061,69.9099,4096,53.906
test_1_12.txt,4096,1024,4,Cuckoo,2,1.47673,2,2,50,5.31746,2,1.48185,7173,7.22852,2,1.49683
test_1_12.txt,4096,1024,4,Coalesced,6,1.2867,5,1.13314,974,42.183,7,1.49349,22,3.54663,9,1.52075
test_1_13.txt,8192,81920,0.1,Chained,4,2.05302,4,1.10026,5,2.10079,5,3.05253,4,2.05103,5,3.02478
test_1_13.txt,8192,81920,0.1,Linear,5,1.05937,5,1.11646,6,1.11686,7,2.2334,5,1.05737,6,2.10925
test_1_13.txt,8192,81920,0.1,Cuckoo,2,1.14966,2,2,37,3.47404,2,1.15133,20,3.14001,2,1.16052
test_1_13.txt,8192,81920,0.1,Coalesced,3,1.05705,3,1.00578,427,2.28967,4,1.11182,4,1.11169,5,1.11169
test_1_13.txt,8192,40960,0.2,Chained,5,2.09965,5,1.20097,6,2.19999,6,3.10185,5,2.09924,6,3.05066
test_1_13.txt,8192,40960,0.2,Linear,6,1.12439,8,1.28044,9,1.28158,9,2.52812,6,1.12329,8,2.23779
test_1_13.txt,8192,40960,0.2,Cuckoo,2,1.27547,2,2,29,3.71049,2,1.27022,20,3.25134,2,1.29333
test_1_13.txt,8192,40960,0.2,Coalesced,4,1.11943,4,1.02527,912,11.0252,5,1.22689,5,1.2323,7,1.2323
test_1_13.txt,8192,27306,0.3,Chained,5,2.14929,5,1.30184,6,2.29639,6,3.14587,5,2.14783,6,3.07678
test_1_13.txt,8192,27306,0.3,Linear,9,1.21765,12,1.51819,11,1.51237,12,2.93127,8,1.21387,12,2.40186
test_1_13.txt,8192,27306,0.3,Cuckoo,2,1.36833,2,2,48,3.99622,2,1.37219,40,3.36743,2,1.39099
test_1_13.txt,8192,27306,0.3,Coalesced,5,1.18091,5,1.05282,1328,30.729,6,1.32694,6,1.34302,7,1.34302
test_1_13.txt,8192,20480,0.4,Chained,5,2.19332,5,1.40161,6,2.39803,6,3.19938,5,2.1936,6,3.09619
test_1_13.txt,8192,20480,0.4,Linear,13,1.32035,17,1.88143,17,1.87866,17,3.54683,11,1.32288,15,2.60022
test_1_13.txt,8192,20480,0.4,Cuckoo,2,1.45178,2,2,28,4.07039,2,1.45435,20,3.45117,2,1.47168
test_1_13.txt,8192,20480,0.4,Coalesced,5,1.23429,5,1.08887,1638,51.2494,6,1.39937,6,1.43518,8,1.43518
test_1_13.txt,8192,16384,0.5,Chained,6,2.25334,6,1.50513,7,2.50069,7,3.25557,6,2.25208,7,3.12268
test_1_13.txt,8192,16384,0.5,Linear,28,1.51013,31,2.56828,30,2.56352,31,4.61499,24,1.51086,27,2.89404
test_1_13.txt,8192,16384,0.5,Cuckoo,2,1.47831,2,2,99,7.15967,2,1.47591,50,3.78125,2,1.49268
test_1_13.txt,8192,16384,0.5,Coalesced,6,1.29899,6,1.14876,2065,87.4318,7,1.50643,7,1.55396,8,1.55396
test_1_13.txt,8192,13653,0.6,Chained,6,2.29252,6,1.6014,7,2.59021,7,3.29293,6,2.29321,7,3.15112
test_1_13.txt,8192,13653,0.6,Linear,31,1.72013,52,3.52942,52,3.51733,52,5.95431,27,1.70898,46,3.20654
test_1_13.txt,8192,13653,0.6,Cuckoo,2,1.37439,2,2,24,3.90133,2,1.3741,22475,6.64844,2,1.39783
test_1_13.txt,8192,13653,0.6,Coalesced,5,1.33419,5,1.19035,2546,158.34,6,1.55501,12,1.64832,9,1.61255
test_1_13.txt,8192,11702,0.7,Chained,6,2.34123,6,1.70406,7,2.69963,7,3.3374,6,2.3418,6,3.17468
test_1_13.txt,8192,11702,0.7,Linear,98,2.16435,103,6.2006,103,6.1436,103,9.50122,100,2.14246,98,3.87769
test_1_13.txt,8192,11702,0.7,Cuckoo,2,1.4113,2,2,24,4.00814,2,1.41353,19547,6.25708,2,1.43542
test_1_13.txt,8192,11702,0.7,Coalesced,7,1.42729,7,1.28308,3881,390.752,8,1.65833,14,1.9043,9,1.76038
test_1_13.txt,8192,10240,0.8,Chained,7,2.39237,7,1.80383,8,2.79801,8,3.39368,7,2.39001,7,3.18945
test_1_13.txt,8192,10240,0.8,Linear,83,2.81641,131,11.3275,131,11.4799,130,15.931,75,2.85461,90,4.84668
test_1_13.txt,8192,10240,0.8,Cuckoo,2,1.45133,2,2,28,4.0708,2,1.45463,17586,6.22986,2,1.47168
test_1_13.txt,8192,10240,0.8,Coalesced,6,1.50187,7,1.40369,4914,684.286,7,1.74679,17,2.09851,11,1.86865
test_1_13.txt,8192,9102,0.9,Chained,7,2.44796,7,1.90544,8,2.89229,8,3.44934,7,2.44495,7,3.22107
test_1_13.txt,8192,9102,0.9,Linear,671,6.462,685,59.845,685,60.0455,685,75.3773,576,6.52563,640,9.05103
test_1_13.txt,8192,9102,0.9,Cuckoo,2,1.46761,2,2,47,4.96806,2,1.46139,15429,5.83972,2,1.48193
test_1_13.txt,8192,9102,0.9,Coalesced,7,1.58744,9,1.57446,6520,1240.65,8,1.85482,17,2.38745,13,2.01562
test_1_13.txt,8192,8192,1,Chained,8,2.49731,8,2.00647,9,3.00366,9,3.50175,8,2.49792,9,3.23962
test_1_13.txt,8192,8192,1,Linear,8103,71.3392,8192,8192,8192,4075.39,16238,8261.97,7693,73.6044,8192,79.0095
test_1_13.txt,8192,8192,1,Cuckoo,2,1.47786,2,2,99,7.16016,2,1.47559,13971,5.82129,2,1.49268
test_1_13.txt,8192,8192,1,Coalesced,6,1.29679,6,1.14876,2065,93.2811,7,1.51534,23,2.69031,8,1.55396
test_1_13.txt,8192,5461,1.5,Chained,8,2.7454,8,2.49866,9,3.50639,9,3.75077,8,2.7467,9,3.36816
test_1_13.txt,8192,5461,1.5,Linear,77,2.43685,83,8.21708,83,8.0826,83,12.0953,13690,34.389,72,4.29309
test_1_13.txt,8192,5461,1.5,Cuckoo,2,1.43164,2,2,27,4.09041,2,1.43669,18237,7.33533,2,1.46008
test_1_13.txt,8192,5461,1.5,Coalesced,6,1.45894,7,1.34562,4480,562.185,7,1.71033,24,2.7915,11,1.81445
test_1_13.txt,8192,4096,2,Chained,9,2.99207,9,3.0094,10,3.99174,10,3.99528,9,2.99475,10,3.48462
test_1_13.txt,8192,4096,2,Linear,8103,71.3396,8192,8192,8192,4075.39,16238,8261.97,10125,98.2205,8192,79.0095
test_1_13.txt,8192,4096,2,Cuckoo,2,1.47786,2,2,99,7.16024,2,1.47559,13975,6.896,2,1.49268
test_1_13.txt,8192,4096,2,Coalesced,6,1.30115,6,1.14091,1984,86.4676,7,1.49695,21,3.28674,9,1.53943
test_1_13.txt,8192,3276,2.5,Chained,13,3.24634,13,3.51676,14,4.52869,14,4.24386,13,3.24829,12,3.62024
test_1_13.txt,8192,3276,2.5,Linear,27,1.78674,38,3.85331,37,3.86047,38,6.32186,16284,55.4048,30,3.35657
test_1_13.txt,8192,3276,2.5,Cuckoo,2,1.38131,2,2,21,3.91219,2,1.38774,21876,9.05054,2,1.40552
test_1_13.txt,8192,3276,2.5,Coalesced,5,1.36202,6,1.21875,2896,209.747,6,1.57694,19,3.11292,9,1.64929
test_1_13.txt,8192,2730,3,Chained,10,3.48885,10,4.02376,11,5.01327,11,4.50244,10,3.49304,10,3.74585
test_1_13.txt,8192,2730,3,Linear,69,2.4386,82,8.54891,82,8.5284,82,12.4842,13668,44.1666,59,4.33594
test_1_13.txt,8192,2730,3,Cuckoo,2,1.42957,2,2,24,4.0623,2,1.43266,18474,8.05432,2,1.45483
test_1_13.txt,8192,2730,3,Coalesced,7,1.46082,8,1.35087,4392,547.884,8,1.7074,26,3.16101,11,1.81262
test_1_13.txt,8192,2340,3.5,Chained,12,3.74207,12,4.50826,13,5.49215,13,4.7548,12,3.7583,11,3.88306
test_1_13.txt,8192,2340,3.5,Linear,178,4.46387,182,29.9246,182,30.2496,182,37.4633,11705,50.0194,164,6.91345
test_1_13.txt,8192,2340,3.5,Cuckoo,2,1.46387,2,2,49,4.81901,2,1.46423,15439,7.62793,2,1.48267
test_1_13.txt,8192,2340,3.5,Coalesced,8,1.57377,10,1.53874,6184,1117.28,8,1.84668,31,3.33313,13,1.98938
test_1_13.txt,8192,2048,4,Chained,13,4.00464,13,5.0201,14,5.99715,14,5.00997,13,4.00269,14,3.9845
test_1_13.txt,8192,2048,4,Linear,8103,71.3398,8192,8192,8192,4075.39,16238,8261.97,10125,106.25,8192,79.0095
test_1_13.txt,8192,2048,4,Cuckoo,2,1.47786,2,2,99,7.16024,2,1.47559,13975,7.42297,2,1.49268
test_1_13.txt,8192,2048,4,Coalesced,6,1.29997,6,1.14091,1984,86.1509,7,1.49605,21,3.57581,9,1.53943
